######################################################################
#  WEATHER DATA ANALYSIS REPORT
#  Generated: 2026-05-17 14:17:55
#  Database Backend: SQLite
#  Pipeline: Automated ETL Pipeline using Python & MySQL
######################################################################

======================================================================
  Average Temperature, Humidity & Air Quality by City (JOIN & GROUP BY)
======================================================================
  City      Country  Avg Temp (°C)  Avg Humidity (%)  Avg AQI  
  -------------------------------------------------------------
  Dubai     AE       38.41          28.53             45.1     
  Mumbai    IN       33.36          68.5              94.96    
  Delhi     IN       30.38          38.63             165.18   
  Sydney    AU       23.37          63.54             45.0     
  Tokyo     JP       21.38          61.56             44.68    
  New York  US       19.37          58.53             44.79    
  Paris     FR       18.44          66.59             45.58    
  London    GB       17.36          73.43             45.41    
  Berlin    DE       16.4           63.48             44.85    
  Toronto   CA       13.4           58.48             44.99    

  Records: 10

======================================================================
  Rank Cities by Wind Speed in Each Country (Window Function RANK & JOIN)
======================================================================
  City      Country  Wind Speed (m/s)  Rank in Country  
  Tokyo     JP       6.8               1960             
  Tokyo     JP       6.79              1964             
  Tokyo     JP       6.79              1964             
  Tokyo     JP       6.79              1964             
  Tokyo     JP       6.79              1964             
  Tokyo     JP       6.78              1968             
  Tokyo     JP       6.78              1968             
  Tokyo     JP       6.78              1968             
  Tokyo     JP       6.78              1968             
  Tokyo     JP       6.78              1968             
  Tokyo     JP       6.77              1973             
  Tokyo     JP       6.77              1973             
  Tokyo     JP       6.77              1973             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.76              1976             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.75              1984             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.74              1995             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.73              2003             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.72              2009             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.71              2015             
  Tokyo     JP       6.7               2022             
  Tokyo     JP       6.7               2022             
  Tokyo     JP       6.7               2022             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.69              2025             
  Tokyo     JP       6.68              2033             
  Tokyo     JP       6.68              2033             
  Tokyo     JP       6.68              2033             
  Tokyo     JP       6.68              2033             
  Tokyo     JP       6.67              2037             
  Tokyo     JP       6.67              2037             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.66              2039             
  Tokyo     JP       6.65              2045             
  Tokyo     JP       6.65              2045             
  Tokyo     JP       6.65              2045             
  Tokyo     JP       6.65              2045             
  Tokyo     JP       6.65              2045             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.64              2050             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.63              2058             
  Tokyo     JP       6.62              2066             
  Tokyo     JP       6.62              2066             
  Tokyo     JP       6.62              2066             
  Tokyo     JP       6.61              2069             
  Tokyo     JP       6.61              2069             
  Tokyo     JP       6.61              2069             
  Tokyo     JP       6.61              2069             
  Tokyo     JP       6.61              2069             
  Tokyo     JP       6.6               2074             
  Tokyo     JP       6.6               2074             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.59              2076             
  Tokyo     JP       6.58              2090             
  Tokyo     JP       6.58              2090             
  Tokyo     JP       6.58              2090             
  Tokyo     JP       6.58              2090             
  Tokyo     JP       6.58              2090             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.57              2095             
  Tokyo     JP       6.56              2101             
  Tokyo     JP       6.56              2101             
  Tokyo     JP       6.56              2101             
  Tokyo     JP       6.56              2101             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.55              2105             
  Tokyo     JP       6.54              2111             
  Tokyo     JP       6.54              2111             
  Tokyo     JP       6.54              2111             
  Tokyo     JP       6.54              2111             
  Tokyo     JP       6.53              2115             
  Tokyo     JP       6.53              2115             
  Tokyo     JP       6.53              2115             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.52              2118             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.51              2127             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.5               2133             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.49              2142             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.48              2148             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.47              2155             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.46              2162             
  Tokyo     JP       6.45              2172             
  Tokyo     JP       6.45              2172             
  Tokyo     JP       6.45              2172             
  Tokyo     JP       6.44              2175             
  Tokyo     JP       6.44              2175             
  Tokyo     JP       6.44              2175             
  Tokyo     JP       6.43              2178             
  Tokyo     JP       6.43              2178             
  Tokyo     JP       6.43              2178             
  Tokyo     JP       6.43              2178             
  Tokyo     JP       6.43              2178             
  Tokyo     JP       6.42              2183             
  Tokyo     JP       6.42              2183             
  Tokyo     JP       6.42              2183             
  Tokyo     JP       6.42              2183             
  Tokyo     JP       6.42              2183             
  Tokyo     JP       6.41              2188             
  Tokyo     JP       6.41              2188             
  Tokyo     JP       6.41              2188             
  Tokyo     JP       6.41              2188             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.4               2192             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.39              2199             
  Tokyo     JP       6.38              2211             
  Tokyo     JP       6.37              2212             
  Tokyo     JP       6.37              2212             
  Tokyo     JP       6.37              2212             
  Tokyo     JP       6.36              2215             
  Tokyo     JP       6.36              2215             
  Tokyo     JP       6.36              2215             
  Tokyo     JP       6.35              2218             
  Tokyo     JP       6.35              2218             
  Tokyo     JP       6.35              2218             
  Tokyo     JP       6.35              2218             
  Tokyo     JP       6.35              2218             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.34              2223             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.33              2230             
  Tokyo     JP       6.32              2239             
  Tokyo     JP       6.32              2239             
  Tokyo     JP       6.32              2239             
  Tokyo     JP       6.32              2239             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.31              2243             
  Tokyo     JP       6.3               2253             
  Tokyo     JP       6.3               2253             
  Tokyo     JP       6.3               2253             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.29              2256             
  Tokyo     JP       6.28              2266             
  Tokyo     JP       6.28              2266             
  Tokyo     JP       6.28              2266             
  Tokyo     JP       6.28              2266             
  Tokyo     JP       6.28              2266             
  Tokyo     JP       6.27              2271             
  Tokyo     JP       6.27              2271             
  Tokyo     JP       6.27              2271             
  Tokyo     JP       6.27              2271             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.26              2275             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.25              2283             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.24              2292             
  Tokyo     JP       6.23              2298             
  Tokyo     JP       6.23              2298             
  Tokyo     JP       6.23              2298             
  Tokyo     JP       6.23              2298             
  Tokyo     JP       6.23              2298             
  Tokyo     JP       6.22              2303             
  Tokyo     JP       6.22              2303             
  Tokyo     JP       6.22              2303             
  Tokyo     JP       6.22              2303             
  Tokyo     JP       6.22              2303             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.21              2308             
  Tokyo     JP       6.2               2316             
  Tokyo     JP       6.2               2316             
  Tokyo     JP       6.2               2316             
  Tokyo     JP       6.2               2316             
  Tokyo     JP       6.2               2316             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.19              2321             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.18              2327             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.17              2336             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.16              2342             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.15              2353             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.14              2361             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.13              2373             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.12              2381             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.11              2387             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.1               2398             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.09              2404             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.08              2414             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.07              2425             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.06              2434             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.05              2441             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.04              2452             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.03              2462             
  Tokyo     JP       6.02              2472             
  Tokyo     JP       6.02              2472             
  Tokyo     JP       6.02              2472             
  Tokyo     JP       6.02              2472             
  Tokyo     JP       6.02              2472             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.01              2477             
  Tokyo     JP       6.0               2483             
  Tokyo     JP       6.0               2483             
  Tokyo     JP       6.0               2483             
  Tokyo     JP       6.0               2483             
  Tokyo     JP       6.0               2483             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.99              2488             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.98              2499             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.97              2510             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.96              2517             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.95              2526             
  Tokyo     JP       5.94              2532             
  Tokyo     JP       5.94              2532             
  Tokyo     JP       5.94              2532             
  Tokyo     JP       5.94              2532             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.93              2536             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.92              2543             
  Tokyo     JP       5.91              2549             
  Tokyo     JP       5.91              2549             
  Tokyo     JP       5.91              2549             
  Tokyo     JP       5.91              2549             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.9               2553             
  Tokyo     JP       5.89              2563             
  Tokyo     JP       5.89              2563             
  Tokyo     JP       5.89              2563             
  Tokyo     JP       5.89              2563             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.88              2567             
  Tokyo     JP       5.87              2574             
  Tokyo     JP       5.87              2574             
  Tokyo     JP       5.87              2574             
  Tokyo     JP       5.87              2574             
  Tokyo     JP       5.86              2578             
  Tokyo     JP       5.86              2578             
  Tokyo     JP       5.86              2578             
  Tokyo     JP       5.86              2578             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.85              2582             
  Tokyo     JP       5.84              2590             
  Tokyo     JP       5.84              2590             
  Tokyo     JP       5.84              2590             
  Tokyo     JP       5.84              2590             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.83              2594             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.82              2603             
  Tokyo     JP       5.81              2611             
  Tokyo     JP       5.81              2611             
  Tokyo     JP       5.8               2613             
  Tokyo     JP       5.8               2613             
  Tokyo     JP       5.79              2615             
  Tokyo     JP       5.79              2615             
  Tokyo     JP       5.79              2615             
  Tokyo     JP       5.79              2615             
  Tokyo     JP       5.79              2615             
  Tokyo     JP       5.78              2620             
  Tokyo     JP       5.78              2620             
  Tokyo     JP       5.78              2620             
  Tokyo     JP       5.78              2620             
  Tokyo     JP       5.78              2620             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.77              2625             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.76              2631             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.75              2639             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.74              2646             
  Tokyo     JP       5.73              2652             
  Tokyo     JP       5.73              2652             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.72              2654             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.71              2661             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.7               2668             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.69              2675             
  Tokyo     JP       5.68              2685             
  Tokyo     JP       5.67              2686             
  Tokyo     JP       5.67              2686             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.66              2688             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.65              2694             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.64              2704             
  Tokyo     JP       5.63              2711             
  Tokyo     JP       5.63              2711             
